Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg11757293__KIFC2	0.065985	0.048686	0.14167	0.064535	0.038061	0.19645	0.066306	0.049099	0.050961	0.066566	0.059964	0.29314	0.1119	0.051417	0.059098	0.31975	0.061008	0.3558	0.054903	0.063242	0.049325	0.64452	0.082732	0.157	0.060665	0.062052	0.067047	0.079928	0.14487	0.072757	0.50728	0.045137	0.075954	0.043161	0.059933	0.41792	0.043247	0.048488
Meth__cg22646710__SYT6	0.35685	0.025895	0.93872	0.2348	0.086194	0.722	0.4456	0.62091	0.16279	0.0487	0.89584	0.43409	0.81578	0.13374	0.26948	0.028066	0.027169	0.016965	0.51917	0.51611	0.41293	0.29071	0.65065	0.33453	0.83311	0.06524	0.71496	0.036982	0.025341	0.02568	0.022342	0.033202	0.024602	0.32982	0.49432	0.4041	0.72412	0.44877
Meth__cg22722802__FLJ39599	0.057344	0.090205	0.93916	0.26055	0.038755	0.69063	0.20518	0.48457	0.021187	0.030345	0.88604	0.15495	0.39557	0.035598	0.70837	0.029965	0.07785	0.03622	0.58939	0.42711	0.046205	0.51686	0.025607	0.64759	0.19855	0.039993	0.18242	0.044394	0.16058	0.019164	0.043691	0.099051	0.024819	0.051547	0.057958	0.038322	0.033758	0.029927
EA_G__PWCR1	8.9888	5.3227	2.5284	10.4187	8.1334	3.0837	9.3336	8.4868	2.947	2.8125	2.8025	8.2084	3.26	10.2307	8.6462	9.3808	3.2082	6.4405	2.8341	3.1931	7.4359	9.7707	8.8283	2.8326	9.0792	9.374	8.6979	4.3452	10.521	8.6516	8.8029	3.2803	7.2789	3.4601	7.9272	8.077	6.948	8.2631
Meth__cg18453621__LMX1B	0.023826	0.026754	0.69763	0.014837	0.022385	0.98812	0.015983	0.04518	0.90641	0.019074	0.98526	0.78302	0.068508	0.66639	0.028522	0.022112	0.025037	0.015054	0.63657	0.019065	0.02169	0.95988	0.034038	0.96424	0.025118	0.066847	0.044774	0.04503	0.025928	0.014747	0.46961	0.014805	0.021389	0.01865	0.059261	0.055622	0.027675	0.023793
EA_G__SEMA7A	6.2963	8.3666	8.0996	5.7907	6.5482	5.8219	6.0436	7.3533	6.5658	6.0293	8.1782	6.6589	7.7286	6.8635	7.6351	5.9206	6.5143	9.3112	6.5639	6.4613	5.7353	7.1059	6.832	8.0864	5.6306	5.9599	6.5245	7.749	6.3807	6.7222	7.8098	5.9889	6.0049	6.3139	6.3939	6.262	5.8251	6.1912
Meth__cg05801573__SLITRK4	0.38878	0.048392	0.91647	0.066849	0.25583	0.044247	0.060075	0.9147	0.041321	0.41904	0.88456	0.85289	0.51438	0.053207	0.30925	0.3828	0.23393	0.078705	0.38061	0.46796	0.46213	0.33429	0.32886	0.86207	0.88896	0.27649	0.21631	0.11823	0.4354	0.043055	0.71999	0.050545	0.035278	0.9071	0.11619	0.48754	0.29216	0.052595
Meth__cg18943599__SSTR2	0.040493	0.023857	0.13093	0.034889	0.032445	0.3702	0.039793	0.93433	0.035085	0.033553	0.40912	0.3142	0.1537	0.048792	0.15873	0.032658	0.25835	0.034598	0.030772	0.041289	0.038596	0.16461	0.039786	0.36571	0.033105	0.064188	0.060475	0.090113	0.19683	0.038453	0.029847	0.048057	0.022414	0.086391	0.055878	0.034465	0.04643	0.040769
Meth__cg01280080__ATIC	0.069155	0.29874	0.11084	0.35742	0.12263	0.074771	0.10084	0.10594	0.52246	0.18841	0.051112	0.12487	0.10942	0.42577	0.072977	0.055537	0.082241	0.33743	0.046893	0.044805	0.2506	0.28533	0.23496	0.082137	0.75049	0.17959	0.083815	0.097219	0.044257	0.35135	0.050539	0.083153	0.058795	0.057043	0.076716	0.08323	0.045196	0.044423
EA_G__SLC39A14	7.2392	7.0695	8.413	6.7073	6.6778	9.7325	7.094	7.6136	9.8801	7.1434	8.5716	7.7243	6.9608	6.898	7.8345	8.1108	6.6582	9.4612	7.1446	6.7092	6.6707	7.542	7.0018	8.3485	5.9451	7.0796	6.3629	7.3537	10.7989	7.488	8.4903	7.7988	5.7332	6.6494	7.0208	7.5143	6.2866	7.8622
Meth__cg12320306__ADM	0.020265	0.023163	0.05399	0.034331	0.025123	0.026769	0.031921	0.020584	0.029767	0.033761	0.047638	0.029344	0.082315	0.099637	0.47816	0.028713	0.046734	0.033961	0.041025	0.46534	0.035961	0.027103	0.048098	0.044588	0.027962	0.039033	0.12177	0.045362	0.030182	0.022018	0.023219	0.44664	0.026458	0.028089	0.045691	0.034638	0.046596	0.03597
Meth__cg04713521__PRRX2	0.53977	0.10793	0.97622	0.95644	0.2164	0.96844	0.81624	0.029568	0.25127	0.080138	0.94491	0.2003	0.91741	0.19221	0.96039	0.026125	0.060458	0.031999	0.96983	0.96615	0.42238	0.030227	0.87652	0.93158	0.17638	0.12618	0.90156	0.062873	0.099639	0.02988	0.86542	0.052473	0.035171	0.97637	0.043919	0.047274	0.031442	0.1434
EA_G__FRS2	6.545	6.6066	6.2469	7.2486	8.8278	5.9902	7.4857	8.5966	6.2576	9.6185	5.7709	6.1976	6.6407	6.7248	6.1196	7.4001	5.826	6.294	6.9359	7.3791	7.6605	6.7882	6.9285	6.4004	8.5965	7.149	5.9963	6.217	6.7021	6.0999	6.3039	7.21	6.6792	7.6064	7.2332	7.892	7.813	7.7037
Meth__cg14914982__CCND2	0.061675	0.048132	0.18945	0.061075	0.062889	0.8785	0.74505	0.67041	0.13394	0.051903	0.88671	0.3739	0.13623	0.11469	0.047951	0.050301	0.128	0.13959	0.086464	0.57455	0.073621	0.061849	0.46169	0.49694	0.053263	0.080646	0.83961	0.077427	0.040456	0.061111	0.04211	0.040427	0.039356	0.11545	0.16857	0.064025	0.21992	0.065005
Meth__cg21491308__TEX101	0.38903	0.059627	0.15181	0.29142	0.1313	0.69302	0.24811	0.40108	0.043856	0.14095	0.25863	0.29641	0.40573	0.14331	0.33692	0.64141	0.052303	0.070131	0.099004	0.10894	0.16375	0.17181	0.41995	0.34839	0.068798	0.078149	0.21021	0.099237	0.24074	0.089704	0.063375	0.051042	0.056865	0.64626	0.10362	0.23892	0.139	0.17735
EA_G__MYST4	7.0307	7.28	6.3665	7.2199	8.4465	6.5277	6.3824	6.8866	7.1206	8.0713	6.421	5.9631	6.3027	6.7349	5.8394	6.8652	6.0591	6.5269	6.4161	7.4607	7.1197	7.212	6.9163	6.5672	7.9534	7.5016	6.9041	6.9537	6.8183	6.9037	6.3843	7.8271	7.4201	6.1145	6.8248	7.1588	8.713	9.517
Meth__cg06973760__NFATC1	0.026659	0.034355	0.067961	0.050539	0.035468	0.68325	0.036838	0.024909	0.037539	0.042823	0.042099	0.31619	0.20018	0.031522	0.12778	0.018161	0.044193	0.02771	0.050947	0.047183	0.041948	0.05996	0.044804	0.087273	0.041752	0.04842	0.043722	0.045161	0.030218	0.030586	0.080671	0.027856	0.026032	0.035688	0.046819	0.043404	0.027479	0.029052
Meth__cg27560922__ARHGDIG	0.16737	0.047577	0.81606	0.048861	0.050301	0.84785	0.74232	0.6708	0.04462	0.057611	0.9274	0.56457	0.87597	0.06065	0.12675	0.052203	0.13806	0.055768	0.080424	0.059566	0.30669	0.1545	0.12428	0.81363	0.055264	0.1025	0.79672	0.08571	0.055151	0.062751	0.041726	0.091815	0.056005	0.44915	0.088407	0.076499	0.073966	0.057767
Meth__cg13031432__NDRG4	0.073542	0.038663	0.34331	0.045066	0.027719	0.91434	0.049381	0.025594	0.053775	0.047655	0.94718	0.0325	0.11478	0.063159	0.042024	0.037497	0.051506	0.096651	0.49417	0.39899	0.048923	0.20389	0.1681	0.93318	0.037563	0.092501	0.90281	0.08394	0.033007	0.034367	0.043002	0.032776	0.031051	0.59207	0.14074	0.043743	0.042593	0.057547
EA_G__STS-1	5.2033	5.2244	9.0503	4.6973	4.8157	5.8729	4.6605	8.0688	5.1083	4.4609	7.6737	8.4559	8.6415	5.1812	8.8066	7.7323	7.8819	8.4816	5.1073	5.0474	4.5253	5.032	5.6294	7.8078	5.5263	4.3696	5.545	5.6356	5.6818	6.8601	7.5785	7.1292	6.3024	5.5028	5.2742	4.7396	5.0443	5.2837
Meth__cg11715903__PLEKHC1	0.025112	0.028401	0.04319	0.028645	0.02545	0.028914	0.029764	0.015674	0.0235	0.025507	0.042122	0.03531	0.10943	0.031045	0.030603	0.019253	0.079433	0.026454	0.035604	0.039679	0.050306	0.030714	0.027572	0.062972	0.024815	0.085217	0.046753	0.049095	0.028339	0.016465	0.023203	0.017061	0.015644	0.019884	0.043282	0.025409	0.030921	0.02656
EA_G__TIMP2	8.0733	8.3458	7.5595	5.3944	8.578	8.7678	6.3471	8.206	6.7557	6.6301	7.4328	7.6423	8.8436	6.5074	8.6701	9.1357	7.1354	8.2937	6.9135	6.629	7.6709	9.9272	7.2971	7.5771	5.6731	6.6532	4.7218	8.7064	9.815	7.1412	8.3924	5.6884	6.8307	6.477	7.3707	8.4241	4.9285	7.046
Meth__cg15319457__HES6	0.17235	0.033993	0.90556	0.038572	0.032747	0.21981	0.043817	0.036559	0.025841	0.20937	0.58979	0.052678	0.12822	0.035969	0.036226	0.028412	0.08132	0.889	0.035348	0.033422	0.035689	0.04328	0.040087	0.79387	0.034892	0.38798	0.13554	0.083594	0.10981	0.02323	0.043327	0.021265	0.024843	0.56169	0.10755	0.04124	0.031623	0.057088
EA_G__KIAA0258	7.5539	8.1496	8.0279	7.9098	8.3539	7.7622	8.6785	8.1152	8.2046	8.078	8.3061	8.2706	7.7579	10.9617	8.2897	7.981	9.1788	8.1073	7.6603	8.0685	8.4831	7.5373	7.5261	8.0547	8.7406	8.2172	8.7381	7.8566	7.6932	7.4298	7.7927	8.3623	8.023	7.8995	7.6542	7.6521	7.9678	7.9041
Meth__cg02090283__CNTNAP3	0.65753	0.01852	0.26084	0.20305	0.02606	0.55681	0.96963	0.11376	0.019847	0.036881	0.028401	0.46535	0.45348	0.036248	0.025037	0.02032	0.054054	0.02191	0.45864	0.50857	0.25249	0.027448	0.50364	0.079448	0.33247	0.10751	0.45102	0.05119	0.02894	0.018743	0.034604	0.032275	0.028244	0.45055	0.040733	0.1652	0.14757	0.11291
Meth__cg10723020__CREB1	0.066085	0.32097	0.053755	0.6757	0.61349	0.086396	0.68541	0.053674	0.45341	0.59076	0.036367	0.11035	0.14913	0.41077	0.14418	0.065094	0.064212	0.057891	0.22221	0.16694	0.37967	0.14431	0.26216	0.078582	0.25209	0.091133	0.28372	0.43289	0.034191	0.040189	0.041552	0.32085	0.25019	0.37404	0.52607	0.49905	0.08527	0.22061
Meth__cg25632203__ZNF643	0.033247	0.03827	0.043375	0.025286	0.031089	0.026707	0.026011	0.050668	0.023437	0.026468	0.028795	0.071146	0.1544	0.0232	0.026273	0.018417	0.054711	0.025265	0.046118	0.033945	0.032505	0.037731	0.043125	0.06958	0.031763	0.055652	0.06694	0.044682	0.02734	0.023402	0.02041	0.03294	0.023493	0.022807	0.1778	0.043308	0.055676	0.038553
Meth__cg26491213__SIX3	0.041406	0.068627	0.47887	0.17118	0.16621	0.73496	0.20193	0.048698	0.054155	0.071834	0.84182	0.18035	0.33683	0.083052	0.67986	0.058782	0.15955	0.11908	0.29376	0.3742	0.30711	0.39756	0.06597	0.71415	0.28424	0.069012	0.22032	0.089041	0.032186	0.090201	0.076326	0.041477	0.037762	0.42292	0.099188	0.28566	0.73178	0.67257
Meth__cg14696348__MC1R	0.047648	0.089092	0.97473	0.71196	0.1274	0.036569	0.04325	0.049651	0.05608	0.047858	0.035193	0.66583	0.20369	0.087566	0.19321	0.041352	0.61386	0.027895	0.026014	0.039102	0.15788	0.046856	0.041978	0.073609	0.50391	0.065985	0.43933	0.19223	0.03612	0.041752	0.33196	0.95478	0.035606	0.96612	0.96105	0.047694	0.03974	0.52808
Meth__cg22165685__VENTX	0.1737	0.012073	0.97885	0.35452	0.28109	0.9625	0.5144	0.34952	0.077573	0.15722	0.90719	0.7401	0.86278	0.068839	0.52483	0.71161	0.032816	0.014785	0.84188	0.92102	0.075412	0.97426	0.49693	0.83353	0.5623	0.033961	0.95391	0.019295	0.10413	0.027844	0.47031	0.023509	0.018074	0.61641	0.35463	0.74946	0.21104	0.23042
Meth__cg22737001__RUNX3	0.23676	0.016459	0.049468	0.46618	0.68693	0.86932	0.91541	0.029351	0.018012	0.6389	0.12132	0.030675	0.59539	0.024514	0.8745	0.02458	0.052339	0.43279	0.94893	0.94275	0.56004	0.022151	0.85008	0.84026	0.03935	0.048515	0.80171	0.030664	0.017864	0.017447	0.78063	0.022366	0.015022	0.80608	0.36982	0.94884	0.21405	0.62661
Meth__cg08045570__FOXF2	0.42578	0.026888	0.94377	0.33586	0.067959	0.97559	0.97743	0.033008	0.041443	0.03616	0.037676	0.29412	0.45561	0.27994	0.043761	0.024869	0.055338	0.30309	0.97692	0.97261	0.56058	0.034551	0.98131	0.69158	0.93704	0.062325	0.96842	0.057318	0.027716	0.018984	0.079671	0.02674	0.020898	0.97315	0.67746	0.32394	0.85466	0.5854
EA_G__TBC1D2	9.2376	7.7515	8.2597	6.9082	7.0838	8.3025	6.9648	9.3809	5.8309	6.8364	6.3296	9.385	8.6838	6.9966	8.3051	7.0549	6.7734	7.2753	7.0387	7.1429	6.7825	7.3263	7.583	7.2943	6.9501	7.7684	7.1429	8.2747	7.7864	8.2385	8.2072	7.9272	6.4277	7.9677	7.4045	6.4661	7.4552	6.7711
Meth__cg22736354__NHLRC1	0.26072	0.043568	0.88071	0.17908	0.11528	0.94956	0.21007	0.20141	0.077733	0.062783	0.91543	0.23705	0.50463	0.071605	0.07744	0.073402	0.13568	0.38253	0.16193	0.23457	0.59964	0.56735	0.46668	0.91785	0.10005	0.085749	0.13149	0.0788	0.079896	0.85622	0.66019	0.11298	0.048883	0.19728	0.13589	0.078601	0.84848	0.70604
Meth__cg12441928__CCR1	0.17453	0.043354	0.087832	0.36215	0.072333	0.045948	0.07397	0.73131	0.13101	0.079272	0.088458	0.17305	0.068584	0.16996	0.047957	0.071883	0.095351	0.042359	0.045893	0.080247	0.93714	0.096909	0.026983	0.071174	0.046486	0.16591	0.13501	0.13391	0.039794	0.045149	0.043329	0.19707	0.048854	0.24384	0.11243	0.048775	0.050426	0.053509
Meth__cg25048564__HUNK	0.048821	0.11279	0.95525	0.69323	0.19006	0.95528	0.69289	0.042542	0.0626	0.64876	0.66186	0.28626	0.74538	0.10752	0.29768	0.045495	0.12104	0.036572	0.95048	0.86659	0.5911	0.051402	0.058557	0.81259	0.067076	0.073786	0.17036	0.27836	0.22783	0.041027	0.25442	0.051434	0.26086	0.13675	0.065775	0.059334	0.11335	0.059462
Meth__cg19953406__KLK7	0.59669	0.029936	0.94529	0.79095	0.13764	0.65641	0.15083	0.97854	0.048627	0.043654	0.88479	0.52999	0.92153	0.03518	0.81049	0.91822	0.63358	0.024121	0.87849	0.91662	0.17468	0.15399	0.96023	0.56059	0.61059	0.065455	0.4277	0.03668	0.034266	0.028758	0.026002	0.098876	0.35286	0.95201	0.1414	0.9307	0.50935	0.11316
Meth__cg21522303__ST6GALNAC2	0.054085	0.60016	0.13294	0.075465	0.088064	0.72392	0.067277	0.069194	0.056356	0.51066	0.79245	0.58534	0.87267	0.16839	0.80246	0.047716	0.095036	0.05757	0.78293	0.078883	0.029605	0.69832	0.029784	0.86692	0.066442	0.067108	0.082225	0.57903	0.39738	0.026374	0.071415	0.025739	0.38674	0.020967	0.097093	0.029204	0.030843	0.038652
EA_G__PLCB4	3.8114	7.2219	4.9135	7.2122	6.9576	6.4849	7.2256	5.1595	5.7291	4.3452	6.8313	4.8546	4.3483	5.5328	5.9106	7.6242	5.1795	5.827	5.8226	5.5676	3.4684	7.3322	6.4344	3.056	6.9792	7.8846	6.7501	6.7967	5.6015	4.4626	3.7341	7.4422	7.0166	7.2915	6.971	5.9617	6.9672	6.4142
Meth__cg01120308__PICALM	0.10948	0.057783	0.1458	0.69281	0.37181	0.060406	0.80778	0.046029	0.85136	0.50536	0.054097	0.057689	0.17855	0.54096	0.047176	0.15733	0.39901	0.039891	0.86158	0.87457	0.53819	0.061223	0.064053	0.075167	0.37706	0.70669	0.5674	0.10477	0.055519	0.051273	0.059003	0.11608	0.12682	0.17651	0.22813	0.11697	0.18105	0.4761
Meth__cg04676561__HIST1H1B	0.035154	0.027563	0.034891	0.025208	0.021397	0.58376	0.028695	0.067159	0.025102	0.029739	0.057326	0.025297	0.20094	0.0223	0.025122	0.027626	0.046262	0.6868	0.031796	0.027831	0.37945	0.03775	0.93032	0.67203	0.02995	0.068061	0.046363	0.060666	0.73727	0.023444	0.93407	0.020448	0.024812	0.26243	0.029156	0.034807	0.032583	0.04034
Meth__cg10845200__DRD1IP	0.11088	0.027938	0.94096	0.04583	0.056463	0.41884	0.33121	0.039156	0.018677	0.022774	0.21037	0.27157	0.55289	0.022635	0.027297	0.024561	0.047803	0.02032	0.52126	0.39267	0.049667	0.023729	0.31508	0.52679	0.040309	0.17341	0.92104	0.03231	0.02201	0.023177	0.028837	0.026534	0.023479	0.43238	0.081277	0.21449	0.024749	0.040572
Meth__cg24022301__PTGFR	0.49693	0.039644	0.55118	0.07811	0.23902	0.031601	0.11007	0.051658	0.041756	0.052852	0.058297	0.12376	0.84815	0.034372	0.071267	0.046946	0.046579	0.049889	0.64214	0.686	0.3305	0.067604	0.14541	0.12587	0.46474	0.063515	0.35235	0.12349	0.042957	0.041736	0.049384	0.072401	0.037268	0.24661	0.16066	0.47286	0.2755	0.37657
Meth__cg16797831__KIAA1324	0.045383	0.051912	0.8673	0.038595	0.040509	0.86528	0.037028	0.22915	0.7601	0.051214	0.79987	0.68636	0.8209	0.51283	0.85993	0.58335	0.41292	0.37299	0.19843	0.042498	0.038914	0.86149	0.058132	0.83076	0.039269	0.093795	0.16937	0.20807	0.39163	0.36265	0.85326	0.13412	0.037646	0.040257	0.14057	0.052663	0.049852	0.052132
Meth__cg15416233__PAX2	0.023602	0.030239	0.035012	0.026239	0.022163	0.020675	0.035199	0.023703	0.018042	0.027306	0.038976	0.034793	0.034277	0.026206	0.035011	0.021935	0.070834	0.018673	0.034662	0.093843	0.025282	0.026026	0.049893	0.36343	0.028576	0.038601	0.14005	0.043181	0.026939	0.021414	0.019708	0.017411	0.019789	0.026202	0.023688	0.028149	0.022706	0.028228
Meth__cg22571217__DAPK1	0.27977	0.081953	0.71029	0.078159	0.1872	0.092441	0.79084	0.054684	0.048756	0.063623	0.057939	0.057002	0.091208	0.077244	0.055962	0.045023	0.095824	0.24183	0.76575	0.6644	0.056929	0.063875	0.044116	0.66255	0.054923	0.37801	0.15678	0.1094	0.047364	0.035006	0.046276	0.036145	0.047098	0.068969	0.048199	0.40344	0.060966	0.054797
Meth__cg27226949__EFNB2	0.34681	0.047878	0.17073	0.051117	0.029719	0.027236	0.040152	0.023254	0.029456	0.054772	0.089174	0.029695	0.3382	0.035915	0.079622	0.034684	0.041372	0.042941	0.041017	0.052701	0.05472	0.034966	0.087783	0.075505	0.033894	0.083681	0.13075	0.094885	0.039649	0.045634	0.042103	0.030352	0.047176	0.084387	0.070327	0.072227	0.050358	0.045077
Meth__cg04603031__CHRNA3	0.89221	0.049296	0.60727	0.10712	0.043514	0.77274	0.61724	0.20597	0.048354	0.092681	0.55584	0.24605	0.47562	0.05023	0.058589	0.12298	0.10561	0.053239	0.21428	0.38427	0.13074	0.070028	0.452	0.89828	0.065112	0.057673	0.90678	0.081224	0.055732	0.24036	0.23593	0.055866	0.062308	0.47232	0.092745	0.54032	0.056305	0.072374
Meth__cg12507125__WWTR1	0.051565	0.04821	0.049819	0.081806	0.055255	0.042939	0.057088	0.039403	0.064318	0.051777	0.040247	0.039923	0.095177	0.068567	0.042076	0.047037	0.15681	0.032704	0.040348	0.052127	0.14245	0.06519	0.048291	0.079032	0.056748	0.085882	0.17482	0.079556	0.044697	0.035047	0.04137	0.63119	0.043916	0.03455	0.11137	0.050395	0.047429	0.58564
Meth__cg13812587__TMEM15	0.021888	0.02041	0.52501	0.035598	0.018394	0.13909	0.023018	0.025876	0.91708	0.033581	0.17319	0.12611	0.061947	0.60117	0.035624	0.027545	0.027425	0.083212	0.088824	0.02255	0.056354	0.066198	0.089342	0.93648	0.035698	0.042085	0.070668	0.048905	0.025296	0.051992	0.024419	0.034483	0.022901	0.025386	0.044408	0.045641	0.027317	0.021766
Meth__cg19706682__LRRC50	0.046339	0.027729	0.13667	0.070751	0.034801	0.058815	0.075409	0.038879	0.025064	0.031136	0.094546	0.072155	0.14391	0.023451	0.11971	0.029564	0.03344	0.029601	0.10477	0.17261	0.075149	0.065373	0.037202	0.29634	0.14542	0.062429	0.044167	0.049422	0.025821	0.080882	0.019925	0.047646	0.024976	0.036719	0.03761	0.034004	0.025855	0.032523
EA_G__LOXL2	5.4783	5.8448	8.0146	5.6278	6.8917	11.5706	5.3784	7.3672	8.3444	5.5669	7.4703	7.012	8.4417	5.7593	8.9623	8.3503	7.7097	10.4794	7.4047	6.4296	5.5399	10.1895	5.9609	8.8689	5.4797	5.8476	6.3622	6.7527	8.6472	9.8992	9.576	6.1699	6.8763	5.9034	5.8065	6.9555	5.6576	5.5175
Meth__cg19799744__ENPP5	0.055069	0.031166	0.74929	0.03344	0.039153	0.91254	0.039288	0.02116	0.083871	0.0451	0.20477	0.041393	0.1116	0.042998	0.048122	0.11803	0.078211	0.071251	0.049401	0.045432	0.036182	0.1773	0.050097	0.43944	0.050625	0.046424	0.34024	0.0753	0.029887	0.032526	0.1542	0.029218	0.030646	0.040398	0.039582	0.040293	0.064056	0.055044
EA_G__PYGL	8.2279	8.3211	5.4124	4.5482	8.5657	8.6049	3.8718	9.3095	3.8507	9.2013	9.2196	6.1846	9.0332	4.9662	9.6848	8.9714	6.8818	7.9592	8.0777	7.1207	6.9183	8.1479	6.5905	9.1658	4.2731	4.9804	4.6456	7.7447	9.0854	9.7038	4.1135	5.0333	4.6464	4.4254	7.2832	7.6898	3.8629	4.711
Meth__cg10574499__UNQ2446	0.080494	0.063905	0.053935	0.86733	0.10141	0.87498	0.06002	0.071548	0.16966	0.40517	0.83527	0.9072	0.82699	0.15865	0.13028	0.60758	0.098887	0.86099	0.21042	0.11561	0.060454	0.18743	0.80447	0.46028	0.2012	0.09611	0.20596	0.11782	0.49026	0.097717	0.8609	0.25186	0.1171	0.15228	0.38257	0.85922	0.83868	0.79041
Meth__cg02995295__FLJ30707	0.10099	0.073522	0.90343	0.29123	0.06741	0.57609	0.084879	0.062874	0.032913	0.045178	0.20918	0.27188	0.54799	0.051682	0.068361	0.051105	0.052996	0.080336	0.77054	0.5259	0.88858	0.077586	0.2338	0.074074	0.05909	0.070393	0.52942	0.097753	0.042184	0.034996	0.64616	0.12313	0.052521	0.85352	0.14454	0.52276	0.052313	0.051586
EA_G__MAPK13	8.8569	5.7396	8.8783	8.9074	8.7232	5.4127	8.4843	7.2281	6.6557	7.3132	5.6793	7.9948	7.8879	7.9473	5.5743	5.7215	9.0168	5.3583	8.6374	7.9377	9.0236	5.4413	8.6852	8.6457	9.7135	9.2189	8.8961	6.4072	5.5621	8.1762	5.5973	9.1242	8.9669	8.3048	8.7898	7.7641	8.6697	8.3449
EA_G__SERPINE1	5.4251	5.8986	5.9074	5.4065	5.5036	5.6132	5.2081	6.988	5.5114	5.1916	5.1886	7.0332	7.2798	5.2755	7.7287	5.7854	5.5744	11.9346	5.8429	5.6226	5.5287	6.3332	8.3971	10.2428	5.0146	6.1282	5.9937	7.8398	8.1438	5.5569	11.8792	5.5559	5.6639	6.5275	5.4098	5.4253	5.331	5.4464
Meth__cg25228746__BIN1	0.20172	0.1975	0.02278	0.074083	0.058535	0.11881	0.063318	0.051279	0.15515	0.025925	0.12343	0.82574	0.74189	0.12767	0.069477	0.021172	0.06489	0.11796	0.71625	0.23342	0.22868	0.024775	0.062705	0.28363	0.029782	0.051488	0.048039	0.31206	0.018625	0.41998	0.087798	0.048918	0.019369	0.060337	0.085973	0.080879	0.03888	0.041277
Meth__cg21179457__INSM2	0.039607	0.048792	0.051686	0.056435	0.035811	0.036894	0.06103	0.049834	0.042575	0.04124	0.49247	0.093199	0.069956	0.069378	0.060584	0.065368	0.0428	0.055864	0.04874	0.072793	0.057803	0.059578	0.59659	0.13776	0.058477	0.056847	0.073482	0.079641	0.06801	0.037991	0.045253	0.030742	0.040108	0.043634	0.10587	0.04893	0.076698	0.098369
Meth__cg15201877__PTGER3	0.065032	0.048954	0.86619	0.57183	0.056042	0.85711	0.048288	0.33811	0.066354	0.36802	0.9376	0.51732	0.49883	0.086602	0.55059	0.20214	0.18388	0.43361	0.60822	0.10259	0.35812	0.14106	0.5666	0.88959	0.16044	0.080547	0.55073	0.072141	0.47517	0.44755	0.43399	0.035746	0.045671	0.89585	0.048413	0.043809	0.078791	0.50655
Meth__cg07474356__PCDH11X	0.14601	0.032634	0.67105	0.08627	0.048244	0.63047	0.072035	0.55048	0.042568	0.039575	0.74754	0.1464	0.14711	0.042501	0.065174	0.13677	0.11013	0.060453	0.094121	0.062249	0.083346	0.073276	0.33518	0.76032	0.076923	0.067215	0.39198	0.092858	0.83103	0.055285	0.15387	0.074165	0.048656	0.65767	0.079291	0.065397	0.045393	0.070401
Meth__cg22307908__ZNF264	0.047471	0.03154	0.037351	0.033727	0.034736	0.032296	0.055505	0.032747	0.036389	0.042542	0.044712	0.038848	0.38389	0.039228	0.044361	0.032251	0.07455	0.045038	0.26962	0.32206	0.033509	0.052636	0.035181	0.076972	0.039231	0.035779	0.066996	0.074032	0.031939	0.02964	0.040245	0.039189	0.02922	0.033194	0.071199	0.04046	0.043775	0.04509
Meth__cg14400118__MMP2	0.42057	0.075877	0.95229	0.47221	0.79013	0.93502	0.87829	0.17808	0.059986	0.077394	0.14951	0.29343	0.68212	0.071901	0.82728	0.055919	0.095831	0.045802	0.92621	0.8975	0.14742	0.085578	0.62911	0.87177	0.089336	0.080051	0.91963	0.17695	0.045726	0.5219	0.05326	0.50663	0.048844	0.91919	0.76264	0.94002	0.8511	0.87526
Meth__cg19596204__ISYNA1	0.040263	0.095906	0.03277	0.70213	0.024529	0.61674	0.026715	0.038893	0.019547	0.030234	0.040184	0.36161	0.26154	0.025241	0.57001	0.023735	0.094387	0.7124	0.57359	0.040045	0.02569	0.24059	0.029253	0.92274	0.036787	0.047144	0.049322	0.077532	0.025937	0.023161	0.27586	0.1374	0.020709	0.017523	0.049561	0.029931	0.022287	0.026424
Meth__cg22585988__PVRL4	0.026399	0.015309	0.036963	0.019419	0.016055	0.95734	0.0235	0.017342	0.014845	0.01694	0.88553	0.019854	0.03884	0.018761	0.061356	0.95308	0.026903	0.74041	0.024257	0.019638	0.021504	0.94787	0.015416	0.96822	0.03107	0.039588	0.031959	0.024859	0.93885	0.019266	0.93054	0.015303	0.019277	0.016235	0.046166	0.02521	0.022484	0.018927
Meth__cg17738133__CDKN1C	0.060605	0.034789	0.072734	0.046904	0.032489	0.44205	0.046508	0.038255	0.042278	0.048576	0.057637	0.075478	0.07667	0.045372	0.042522	0.052993	0.069541	0.14958	0.046256	0.065306	0.043152	0.055229	0.039685	0.087141	0.060299	0.070653	0.10585	0.086816	0.037847	0.034293	0.040582	0.048912	0.039336	0.032718	0.12903	0.048161	0.045829	0.046481
