Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB157	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg06038049__CPSF3L	0.014639	0.011391	0.02239	0.020107	0.016572	0.016067	0.019613	0.58661	0.013141	0.0201	0.024711	0.015934	0.011169	0.012322	0.014016	0.015827	0.025085	0.01183	0.014629	0.018469	0.01985	0.062182	0.019752	0.030948	0.04156	0.022481	0.015045	0.013425	0.014699	0.014522	0.013602	0.011843	0.074344	0.020005	0.021727	0.020121
Meth__cg04180868__PRTFDC1	0.2152	0.66246	0.9812	0.75201	0.62727	0.67395	0.7223	0.021316	0.054562	0.04091	0.038064	0.16847	0.979	0.24831	0.97887	0.020739	0.018905	0.13488	0.72045	0.35416	0.95842	0.062908	0.24706	0.065208	0.67025	0.16152	0.020276	0.45526	0.87353	0.88539	0.02928	0.98333	0.1066	0.77699	0.59484	0.68602
Meth__cg06201642__ST6GALNAC5	0.3758	0.04974	0.89913	0.096771	0.046682	0.05237	0.080059	0.059039	0.043464	0.084767	0.062299	0.042672	0.85752	0.048567	0.049547	0.052242	0.071447	0.048767	0.080451	0.052198	0.05615	0.88312	0.4198	0.11545	0.82741	0.075662	0.047532	0.055733	0.080657	0.098937	0.050903	0.36279	0.10739	0.07361	0.054308	0.060495
Meth__cg23074453__FRMD5	0.072487	0.043563	0.31137	0.15976	0.058883	0.16105	0.16023	0.082011	0.072154	0.099899	0.51225	0.1437	0.25499	0.077836	0.061119	0.057373	0.13763	0.071546	0.12781	0.072198	0.065215	0.17778	0.267	0.15835	0.22312	0.082383	0.060012	0.059305	0.073001	0.15997	0.057806	0.086953	0.15184	0.091009	0.11473	0.14586
Meth__cg08744726__FLJ12700	0.085767	0.089567	0.06086	0.4759	0.051034	0.342	0.083552	0.53417	0.056563	0.064584	0.043244	0.066193	0.35954	0.068691	0.12546	0.053415	0.075891	0.039204	0.043687	0.064147	0.67004	0.066693	0.049708	0.081563	0.21139	0.38265	0.043439	0.04774	0.045966	0.093682	0.066621	0.25025	0.097665	0.095442	0.069636	0.060473
Meth__cg19626078__KNDC1	0.054987	0.03652	0.081975	0.071466	0.045098	0.048651	0.065951	0.093168	0.056661	0.0519	0.95812	0.61269	0.11925	0.066328	0.12997	0.060097	0.073171	0.037598	0.05064	0.045738	0.051663	0.17112	0.086204	0.1744	0.95312	0.057941	0.085298	0.05056	0.040842	0.04886	0.043847	0.042937	0.064038	0.07006	0.065576	0.081958
Meth__cg25807810__DKFZp434N062	0.04136	0.42248	0.045407	0.051939	0.040243	0.038839	0.036848	0.022955	0.034304	0.085366	0.032572	0.025494	0.065558	0.055634	0.031193	0.028536	0.08247	0.030775	0.41356	0.28502	0.03946	0.11706	0.041409	0.058845	0.09256	0.35228	0.035365	0.049974	0.025695	0.17572	0.040873	0.031902	0.05638	0.041314	0.033696	0.29407
Meth__cg04461802__GPR126	0.03689	0.034363	0.050116	0.054405	0.02896	0.036914	0.054194	0.028709	0.036852	0.045304	0.053584	0.036098	0.19446	0.041164	0.035797	0.03116	0.099557	0.57359	0.036663	0.039078	0.15669	0.052243	0.041984	0.054105	0.071338	0.035876	0.43346	0.034635	0.072933	0.036493	0.029654	0.032717	0.075586	0.036892	0.035754	0.041137
Meth__cg22130834__TTC22	0.078146	0.1155	0.44268	0.834	0.6642	0.73052	0.7379	0.028127	0.020928	0.81486	0.031796	0.029854	0.7401	0.036495	0.7826	0.032337	0.050958	0.25154	0.89352	0.84627	0.61594	0.84952	0.52678	0.04702	0.87539	0.13808	0.076664	0.026437	0.1242	0.75613	0.024707	0.51795	0.071643	0.035208	0.08483	0.84881
Meth__cg00290506__CNIH3	0.95154	0.027059	0.53562	0.044178	0.048605	0.96951	0.9137	0.022844	0.026987	0.11986	0.96807	0.058172	0.17819	0.03237	0.038875	0.03197	0.081269	0.022799	0.70416	0.050029	0.039068	0.75646	0.039286	0.089842	0.91523	0.12261	0.034093	0.34731	0.050526	0.035541	0.026918	0.49977	0.72504	0.044343	0.38787	0.55352
Meth__cg02131399__LRP1	0.031678	0.033451	0.044336	0.050318	0.03647	0.092076	0.047951	0.27619	0.029531	0.04739	0.041897	0.057896	0.25622	0.041204	0.047714	0.067364	0.055221	0.036021	0.029969	0.038781	0.13514	0.073629	0.034442	0.064463	0.12143	0.067229	0.032376	0.031543	0.036939	0.075099	0.032315	0.083423	0.061597	0.041885	0.043013	0.033584
Meth__cg08569678__LY6K	0.79822	0.22158	0.069342	0.8864	0.86349	0.039585	0.86276	0.071613	0.056811	0.90052	0.79834	0.035944	0.12366	0.46143	0.056896	0.072963	0.23339	0.043153	0.84752	0.88424	0.041467	0.071037	0.88314	0.37056	0.84173	0.33484	0.060388	0.047138	0.056778	0.90518	0.037799	0.92339	0.50023	0.89234	0.90284	0.87038
Meth__cg03875678__GZMB	0.76693	0.13995	0.55584	0.79379	0.76556	0.074159	0.60506	0.1557	0.50367	0.20271	0.6396	0.16981	0.36327	0.34033	0.1604	0.11576	0.52789	0.10683	0.40727	0.41202	0.13651	0.10648	0.47075	0.16153	0.23757	0.22491	0.11012	0.17575	0.13672	0.83824	0.079908	0.31111	0.29551	0.10679	0.59986	0.614
Meth__cg04228628__TNKS	0.025159	0.01439	0.025302	0.029207	0.024299	0.022266	0.032298	0.023325	0.017632	0.025477	0.025843	0.017281	0.031591	0.019285	0.017432	0.016783	0.063462	0.017725	0.017714	0.025304	0.033408	0.065113	0.026061	0.029587	0.052121	0.031928	0.018959	0.017769	0.017449	0.01977	0.020773	0.020067	0.13937	0.021678	0.025186	0.025344
Meth__cg26309134__ZNF542	0.98222	0.019986	0.038682	0.9819	0.032272	0.54365	0.98064	0.97477	0.031371	0.028213	0.98064	0.36279	0.89469	0.029665	0.88318	0.029058	0.11529	0.22461	0.98613	0.98058	0.55875	0.96333	0.59054	0.11555	0.94905	0.036343	0.021331	0.91014	0.66275	0.017876	0.22865	0.95729	0.078386	0.033802	0.96055	0.97855
Meth__cg18419020__TYMS	0.10265	0.07566	0.099882	0.16455	0.074526	0.099518	0.12839	0.1422	0.076452	0.10939	0.099497	0.10972	0.10814	0.088661	0.09425	0.081993	0.17182	0.076401	0.069384	0.12215	0.095367	0.149	0.13008	0.12512	0.16983	0.17173	0.07936	0.060689	0.063437	0.066551	0.093564	0.072549	0.13033	0.10092	0.11283	0.13302
Meth__cg15890111__ABAT	0.037751	0.047135	0.053596	0.051714	0.038881	0.066382	0.047488	0.082711	0.045136	0.036169	0.051355	0.1049	0.42828	0.049943	0.053236	0.053234	0.046959	0.039561	0.027197	0.048505	0.051556	0.16521	0.049033	0.052709	0.070564	0.10329	0.041161	0.041729	0.045038	0.057036	0.04769	0.042616	0.092536	0.044377	0.039035	0.040312
Meth__cg17731079__CDC42EP3	0.033182	0.021298	0.043035	0.023899	0.019794	0.018836	0.028647	0.0159	0.021809	0.027485	0.042759	0.021365	0.056974	0.028957	0.022802	0.020397	0.048384	0.016726	0.03347	0.3007	0.024224	0.067419	0.0362	0.041781	0.047294	0.069638	0.024051	0.017698	0.020616	0.029149	0.021504	0.019727	0.06494	0.03346	0.030931	0.028161
Meth__cg21975377__FZD6	0.054756	0.042492	0.04641	0.37893	0.054086	0.035936	0.42378	0.034559	0.052045	0.050746	0.047588	0.030954	0.078501	0.038705	0.0353	0.035512	0.089874	0.030966	0.041438	0.041086	0.21951	0.10508	0.049765	0.060942	0.35436	0.056623	0.40796	0.036136	0.036713	0.043973	0.024358	0.043694	0.67252	0.050216	0.034585	0.035988
Meth__cg05627103__KIAA1984	0.047472	0.1654	0.6284	0.044339	0.038547	0.96261	0.057034	0.1107	0.087317	0.042011	0.24665	0.6406	0.44824	0.12031	0.24799	0.11654	0.076936	0.47367	0.044525	0.065835	0.60136	0.67416	0.049384	0.066557	0.20082	0.13686	0.083784	0.04565	0.89997	0.041602	0.034596	0.051008	0.13584	0.049454	0.048894	0.048718
Meth__cg04141379__SPATA6	0.029775	0.010845	0.024602	0.012606	0.0071274	0.53341	0.020452	0.017312	0.010467	0.014545	0.015161	0.014884	0.016708	0.010154	0.0081301	0.011663	0.022004	0.008299	0.011382	0.01668	0.0151	0.60113	0.017648	0.012103	0.016253	0.026512	0.0095958	0.012622	0.01051	0.0078617	0.012325	0.010117	0.021481	0.012076	0.012504	0.017457
Meth__cg09079593__TRIM7	0.078427	0.055303	0.90907	0.27533	0.77696	0.11976	0.12369	0.05031	0.07751	0.093689	0.70993	0.0823	0.41098	0.082671	0.88034	0.1207	0.12752	0.067734	0.84791	0.26469	0.26969	0.9065	0.73949	0.060881	0.51152	0.090828	0.28883	0.053816	0.079931	0.16402	0.30269	0.91973	0.12959	0.097715	0.10452	0.12211
Meth__cg19286604__MGC39545	0.90319	0.035049	0.92467	0.60038	0.05882	0.847	0.844	0.20207	0.050823	0.06842	0.90275	0.1537	0.7009	0.042423	0.58235	0.059669	0.057349	0.064927	0.93236	0.92986	0.36166	0.75358	0.68683	0.072009	0.7313	0.056345	0.17832	0.092932	0.055576	0.058607	0.044275	0.89058	0.73255	0.73479	0.68355	0.82472
Meth__cg11806565__PHKA1	0.50684	0.025075	0.060685	0.048951	0.39621	0.77387	0.046101	0.02292	0.12575	0.030394	0.040622	0.0604	0.077323	0.070098	0.35449	0.37511	0.046	0.046197	0.042142	0.038069	0.10983	0.08227	0.046021	0.50477	0.20368	0.46711	0.032858	0.029401	0.51077	0.050303	0.027555	0.35662	0.08394	0.35347	0.27276	0.070337
Meth__cg00806490__CDH13	0.95805	0.075245	0.84667	0.87733	0.342	0.93061	0.54065	0.83611	0.55122	0.40449	0.95531	0.73347	0.72278	0.41805	0.5875	0.792	0.10568	0.088401	0.67143	0.53704	0.093747	0.95535	0.85437	0.081681	0.94824	0.11818	0.10165	0.072716	0.0682	0.70939	0.078639	0.16312	0.21029	0.079313	0.33494	0.075484
Meth__cg09522147__KRT7	0.071048	0.069625	0.10731	0.062644	0.048602	0.94306	0.17369	0.055719	0.063485	0.93289	0.22515	0.042965	0.099001	0.059664	0.055828	0.22209	0.12625	0.9048	0.93719	0.94583	0.93777	0.098049	0.072433	0.095283	0.10569	0.10386	0.60017	0.050924	0.051159	0.049664	0.054514	0.047205	0.68789	0.064975	0.928	0.91954
Meth__cg11618577__KRTCAP3	0.018845	0.56951	0.96911	0.97246	0.84277	0.97121	0.015931	0.027563	0.62178	0.32949	0.020156	0.46041	0.95464	0.692	0.018964	0.97336	0.056379	0.97335	0.31636	0.22678	0.9675	0.94986	0.34096	0.024756	0.039089	0.60624	0.87465	0.019757	0.96868	0.97415	0.96901	0.97928	0.8934	0.97338	0.45358	0.016067
Meth__cg00673191__DOPEY2	0.068182	0.072102	0.57709	0.091344	0.086237	0.83658	0.090206	0.86324	0.68077	0.058868	0.65159	0.2425	0.26187	0.47178	0.65658	0.56674	0.16736	0.29676	0.061847	0.090241	0.775	0.081341	0.12534	0.24718	0.17652	0.10886	0.80671	0.69971	0.41973	0.077041	0.080774	0.070452	0.10426	0.086177	0.085878	0.089568
Meth__cg13784557__HCP5	0.054283	0.05164	0.053436	0.82253	0.044362	0.85567	0.062266	0.048916	0.04162	0.066562	0.060076	0.030684	0.080491	0.053495	0.0544	0.11111	0.1172	0.64548	0.057898	0.047025	0.057128	0.69923	0.049385	0.071841	0.10124	0.1081	0.078581	0.040622	0.049449	0.14679	0.039657	0.054174	0.12161	0.052772	0.060774	0.097254
Meth__cg07236943__PEG10	0.47236	0.048674	0.80884	0.12453	0.093293	0.090784	0.09461	0.082879	0.087808	0.10189	0.15432	0.18519	0.26971	0.10417	0.074838	0.08253	0.10854	0.079279	0.21094	0.14976	0.074174	0.29368	0.3305	0.22379	0.18434	0.083231	0.10761	0.069463	0.12661	0.23707	0.4754	0.6696	0.16978	0.14394	0.26576	0.22457
Meth__cg06856528__TMEFF2	0.51451	0.083097	0.91975	0.49665	0.053589	0.037271	0.87811	0.32069	0.05619	0.58687	0.90077	0.47739	0.81099	0.24713	0.054293	0.067046	0.24035	0.034162	0.85886	0.65844	0.13221	0.8661	0.80104	0.078103	0.86563	0.069072	0.035192	0.13109	0.051987	0.5555	0.28654	0.85876	0.77515	0.86888	0.4165	0.77391
Meth__cg02046340__ZNF313	0.053671	0.035625	0.27459	0.04985	0.030803	0.090698	0.054967	0.062568	0.037698	0.045952	0.051844	0.037493	0.2344	0.034669	0.16107	0.056945	0.11071	0.030718	0.042135	0.037207	0.041271	0.069032	0.11803	0.058196	0.19492	0.048675	0.059151	0.043669	0.061591	0.034877	0.031486	0.04666	0.041197	0.045413	0.048908	0.061658
Meth__cg21006686__NOS1	0.94101	0.037051	0.9372	0.8299	0.83227	0.31155	0.83437	0.54561	0.034891	0.88465	0.54905	0.52718	0.76192	0.031561	0.46924	0.6053	0.051531	0.037815	0.89638	0.8798	0.12451	0.14028	0.85875	0.042599	0.41752	0.13984	0.069146	0.75959	0.033841	0.046043	0.032686	0.31518	0.2174	0.93336	0.53417	0.53299
SNP__FLJ20433	0.003	-0.163	-3.396	0.153	0.184	0.228	0.458	0.184	0.151	0.274	0.007	0.062	-2.744	-0.066	-2.514	0.146	-0.01	-0.088	-0.038	0.095	-0.133	0.089	1.099	-0.163	-1.534	0.047	-0.158	-0.198	0.02	-0.131	-0.147	-0.054	0.292	-0.296	-0.066	0.024
Meth__cg10139846__INADL	0.041528	0.034002	0.051989	0.042078	0.029384	0.22284	0.072275	0.030074	0.037414	0.045554	0.047922	0.034136	0.14703	0.035884	0.035577	0.036271	0.093328	0.038166	0.048455	0.038118	0.054104	0.58755	0.039767	0.077318	0.045362	0.099491	0.039066	0.030219	0.039031	0.042656	0.028635	0.033716	0.075633	0.045255	0.050761	0.053443
Meth__cg13514129__MACF1	0.088351	0.043894	0.40591	0.13334	0.052934	0.103	0.075059	0.18131	0.056282	0.12171	0.87741	0.094784	0.60459	0.072957	0.20221	0.070831	0.11023	0.095885	0.18753	0.072944	0.15731	0.73874	0.076686	0.12194	0.68972	0.088296	0.21677	0.12058	0.0612	0.046546	0.061665	0.83109	0.18639	0.18193	0.17343	0.14919
Meth__cg05341670__C1orf83	0.032457	0.032204	0.032788	0.030919	0.026852	0.023584	0.046346	0.027604	0.028409	0.033025	0.02767	0.036218	0.044875	0.027778	0.034006	0.030929	0.11232	0.025833	0.34227	0.034576	0.028395	0.051939	0.039322	0.076634	0.061073	0.05899	0.031751	0.02974	0.029586	0.027585	0.026077	0.031597	0.056333	0.036226	0.029954	0.043152
Meth__cg12167564__LYST	0.045143	0.058201	0.040452	0.098007	0.047974	0.046889	0.081313	0.062335	0.061942	0.07798	0.18165	0.036494	0.065041	0.053462	0.040902	0.044808	0.12504	0.053181	0.15343	0.30498	0.032118	0.037688	0.098681	0.08502	0.065723	0.15786	0.070165	0.036761	0.070701	0.84894	0.031753	0.12791	0.06722	0.31113	0.062944	0.12186
Meth__cg22418909__SFRP1	0.95536	0.050944	0.25666	0.95033	0.8276	0.56659	0.95243	0.12686	0.062767	0.50638	0.075541	0.061931	0.92631	0.36327	0.065823	0.099113	0.14438	0.46054	0.96233	0.9623	0.070915	0.93606	0.56053	0.077183	0.92128	0.47037	0.59885	0.10448	0.15241	0.035597	0.051746	0.96262	0.77338	0.94918	0.60061	0.63336
Meth__cg24063470__FOXC2	0.072988	0.10829	0.43956	0.27355	0.11996	0.3239	0.082231	0.040381	0.074407	0.48577	0.42477	0.026999	0.54272	0.077062	0.060017	0.048558	0.080861	0.034822	0.47006	0.53435	0.099677	0.89253	0.56716	0.097273	0.41494	0.097194	0.055042	0.053102	0.052895	0.057008	0.045653	0.46182	0.12618	0.62112	0.055622	0.074998
Meth__cg16564824__SNAP25	0.040284	0.033168	0.045193	0.040842	0.033447	0.032984	0.039276	0.039068	0.03052	0.06692	0.048302	0.49347	0.41795	0.31354	0.039155	0.038549	0.17804	0.034541	0.036024	0.029693	0.035535	0.88061	0.40264	0.082688	0.84964	0.072214	0.04389	0.033204	0.032238	0.033046	0.28144	0.040357	0.17465	0.0342	0.041001	0.038962
Meth__cg18170080__ESAM	0.040759	0.042778	0.67618	0.10035	0.12714	0.96562	0.15533	0.1319	0.19672	0.080948	0.91862	0.34667	0.45576	0.1473	0.63738	0.071434	0.24677	0.76765	0.092836	0.085793	0.66435	0.061798	0.061233	0.041974	0.094344	0.065096	0.057085	0.43922	0.2621	0.18842	0.05679	0.80284	0.11385	0.056081	0.26901	0.080513
Meth__cg06220521__ITR	0.018186	0.016259	0.027694	0.26765	0.17521	0.015491	0.022043	0.031369	0.017344	0.02694	0.026865	0.019142	0.034862	0.017093	0.025158	0.012271	0.043389	0.01891	0.016733	0.026656	0.023411	0.048072	0.022597	0.032659	0.09039	0.022907	0.018606	0.014665	0.020768	0.013351	0.016951	0.021448	0.047392	0.0331	0.015741	0.082674
Meth__cg21922574__NETO1	0.91668	0.10011	0.8773	0.95147	0.80835	0.54552	0.92528	0.95302	0.032414	0.03549	0.94657	0.51964	0.50737	0.064436	0.29197	0.24113	0.32972	0.29302	0.90515	0.93707	0.050312	0.87276	0.88006	0.11615	0.85454	0.10811	0.016888	0.52798	0.025758	0.024788	0.4327	0.066987	0.041319	0.88267	0.73232	0.89467
Meth__cg08044694__BRD4	0.049629	0.042114	0.072398	0.36281	0.79788	0.95779	0.10976	0.054526	0.03676	0.64726	0.11625	0.035122	0.096442	0.038668	0.050353	0.044292	0.071429	0.92309	0.91053	0.86396	0.079952	0.89029	0.59508	0.19285	0.5738	0.097434	0.18144	0.075269	0.046951	0.88443	0.055871	0.047357	0.14776	0.88839	0.43545	0.53972
Meth__cg07623294__ELAVL2	0.76984	0.023497	0.03817	0.76691	0.06047	0.029583	0.75205	0.39253	0.35184	0.42244	0.22432	0.57208	0.052815	0.30141	0.032964	0.4	0.17369	0.071794	0.060714	0.22229	0.029475	0.357	0.0619	0.072806	0.12652	0.058166	0.26569	0.40747	0.031016	0.039129	0.032547	0.064694	0.079397	0.055391	0.031217	0.022426
Meth__cg00728602__C6orf27	0.041176	0.021055	0.044038	0.50642	0.042292	0.46772	0.052567	0.032551	0.017423	0.31027	0.28674	0.028969	0.057646	0.027004	0.044103	0.019905	0.03172	0.020783	0.10466	0.064861	0.090871	0.067717	0.63547	0.097423	0.74781	0.077064	0.016863	0.02022	0.029141	0.25084	0.037497	0.01598	0.061995	0.028333	0.56321	0.044319
Meth__cg18008766__SFRS7	0.93794	0.65197	0.64952	0.35486	0.31917	0.092334	0.081997	0.051055	0.15963	0.32073	0.75879	0.083979	0.79344	0.17399	0.24228	0.041624	0.26093	0.49768	0.61497	0.20795	0.18885	0.32658	0.2224	0.10026	0.48924	0.08337	0.03797	0.086509	0.85003	0.12013	0.63582	0.78142	0.20043	0.13269	0.70919	0.90627
Meth__cg03933322__CSAD	0.20299	0.18652	0.43889	0.3121	0.061424	0.11079	0.2467	0.96276	0.081313	0.16347	0.37706	0.071012	0.13559	0.23324	0.057476	0.088347	0.30855	0.063844	0.18331	0.26353	0.26398	0.10291	0.18069	0.1708	0.23947	0.082491	0.16355	0.072297	0.55183	0.060982	0.34012	0.08012	0.1283	0.073333	0.070257	0.17652
Meth__cg20141916__PLEK2	0.025739	0.016512	0.027725	0.024958	0.012363	0.96235	0.022959	0.021807	0.01681	0.025009	0.025692	0.014583	0.033263	0.015887	0.71779	0.023761	0.033179	0.13087	0.014599	0.017465	0.10086	0.0377	0.023185	0.03183	0.020557	0.035861	0.24596	0.018641	0.012534	0.01386	0.015672	0.027347	0.02304	0.019842	0.016765	0.72204
Meth__cg07629017__NPBWR1	0.21412	0.026729	0.94435	0.70462	0.20359	0.24813	0.25824	0.92345	0.051172	0.082041	0.84587	0.60395	0.84297	0.079695	0.72732	0.075414	0.54651	0.032906	0.35799	0.35577	0.30228	0.61655	0.28008	0.10044	0.4629	0.073766	0.23572	0.048801	0.043182	0.055567	0.050769	0.095186	0.1	0.68269	0.65619	0.31899
Meth__cg09533293__ANXA2	0.063488	0.060221	0.075691	0.09808	0.069421	0.059448	0.063317	0.062654	0.062179	0.053723	0.049904	0.090615	0.10597	0.064499	0.099781	0.075558	0.091515	0.086626	0.065252	0.071102	0.072299	0.071257	0.062241	0.11932	0.15842	0.11127	0.057842	0.090347	0.067506	0.067658	0.050419	0.053482	0.16781	0.062047	0.065327	0.058416
Meth__cg05468303__DGCR6	0.049874	0.36945	0.82682	0.16823	0.083111	0.73025	0.081757	0.13167	0.481	0.081883	0.037057	0.23862	0.30046	0.38467	0.29121	0.10502	0.17558	0.26363	0.099421	0.067009	0.10171	0.57943	0.048959	0.074846	0.077299	0.20432	0.042269	0.042834	0.65241	0.091826	0.10824	0.048932	0.14376	0.072568	0.048064	0.057202
Meth__cg17285325__ECGF1	0.090872	0.0359	0.46101	0.80506	0.070178	0.94767	0.20092	0.064642	0.058333	0.88954	0.35669	0.83839	0.19621	0.057912	0.94795	0.15067	0.088726	0.72823	0.96581	0.94062	0.18352	0.91781	0.86329	0.089991	0.069192	0.097944	0.062785	0.046317	0.048651	0.27217	0.068705	0.033006	0.10741	0.058711	0.0654	0.062718
Meth__cg01079126__MTMR1	0.37433	0.045054	0.97116	0.031724	0.75897	0.017716	0.036807	0.23865	0.49912	0.43073	0.020335	0.052453	0.82783	0.39764	0.79267	0.28584	0.0414	0.028956	0.02042	0.021164	0.51763	0.045549	0.021668	0.3555	0.16187	0.051466	0.40436	0.01818	0.55205	0.020663	0.022506	0.083933	0.068683	0.57096	0.27441	0.0267
Meth__cg00718440__CDKN2A	0.082699	0.06867	0.51711	0.082562	0.032447	0.041457	0.078407	0.1032	0.052125	0.038478	0.17803	0.065664	0.069042	0.073457	0.039581	0.56842	0.16204	0.027694	0.030568	0.059905	0.11585	0.61271	0.06185	0.065171	0.080973	0.071986	0.49263	0.038048	0.22234	0.031875	0.026703	0.026792	0.11738	0.036668	0.048871	0.072829
Meth__cg11438755__TMEM20	0.067309	0.072125	0.0717	0.053403	0.059046	0.044859	0.055165	0.04578	0.050053	0.066391	0.067435	0.060476	0.077377	0.040581	0.066207	0.045009	0.0924	0.042466	0.062527	0.050121	0.048177	0.11324	0.057427	0.10344	0.55688	0.11866	0.042568	0.056058	0.034714	0.03693	0.042084	0.030857	0.085427	0.044847	0.044067	0.057961
Meth__cg06341721__DAZAP1	0.066857	0.079944	0.063925	0.074414	0.07214	0.50269	0.06893	0.054686	0.08064	0.067751	0.076068	0.091881	0.1237	0.077067	0.11543	0.33203	0.11513	0.65658	0.052052	0.095559	0.10858	0.16833	0.070785	0.13399	0.13612	0.11312	0.056168	0.052059	0.20513	0.078785	0.0638	0.056882	0.14806	0.087456	0.075306	0.079975
Meth__cg26580095__BTBD8	0.10082	0.08093	0.27064	0.71731	0.30389	0.86931	0.27092	0.14169	0.16017	0.14014	0.080717	0.58851	0.53797	0.15782	0.22377	0.55969	0.089175	0.33461	0.11524	0.19415	0.1619	0.075161	0.25363	0.10865	0.67079	0.24814	0.036312	0.57146	0.05499	0.62306	0.1042	0.12543	0.075823	0.071367	0.20818	0.19362
Meth__cg02654291__C9orf64	0.093588	0.20108	0.95046	0.83311	0.21853	0.93407	0.091411	0.10623	0.9677	0.11295	0.71293	0.89524	0.70121	0.91848	0.95689	0.24201	0.15421	0.65923	0.093917	0.10316	0.47601	0.14715	0.1465	0.16315	0.17897	0.18215	0.060419	0.56857	0.63157	0.94394	0.08077	0.060522	0.58816	0.088672	0.098453	0.1171
Meth__cg05807991__TRAM1L1	0.091365	0.071106	0.93793	0.074235	0.055697	0.057801	0.069861	0.9667	0.083368	0.064571	0.073809	0.23297	0.80482	0.077108	0.072104	0.071092	0.20005	0.12453	0.05565	0.090059	0.075332	0.21957	0.072314	0.17362	0.11403	0.11016	0.071446	0.074992	0.11236	0.10372	0.063054	0.94223	0.1476	0.092248	0.085312	0.059982
Meth__cg15383120__DUSP22	0.50402	0.028701	0.085273	0.5711	0.21271	0.57925	0.4967	0.44268	0.038562	0.058644	0.59966	0.048382	0.51755	0.052111	0.79845	0.53462	0.33919	0.048283	0.55039	0.43378	0.039336	0.37312	0.39037	0.13581	0.16717	0.48106	0.56095	0.55254	0.040761	0.036843	0.068191	0.50816	0.13373	0.46146	0.56842	0.44921
Meth__cg18997662__ZNF441	0.054675	0.045784	0.070651	0.046679	0.051217	0.039906	0.040122	0.69309	0.033822	0.044105	0.6065	0.059211	0.066911	0.039605	0.042516	0.03341	0.087395	0.040509	0.94935	0.70998	0.043205	0.1014	0.039667	0.07584	0.82521	0.086919	0.094522	0.14441	0.041832	0.032856	0.034076	0.040584	0.063436	0.036729	0.0469	0.051896
Meth__cg13180809__HPS1	0.055282	0.055137	0.067337	0.13577	0.051419	0.041497	0.05339	0.081741	0.050137	0.051948	0.039113	0.089413	0.07103	0.046463	0.051436	0.042299	0.072894	0.037904	0.047045	0.042309	0.044797	0.069221	0.43436	0.048889	0.035933	0.084556	0.050711	0.049206	0.046656	0.57264	0.044	0.24745	0.036776	0.046104	0.04142	0.056211
SNP__GALNTL2	0.008	-0.153	0.157	-0.037	-0.153	0.023	0.075	-3.222	-2.791	-0.031	0.19	0.058	-0.028	0.328	0.178	0.002	0.741	-3.463	0.551	0.212	-0.165	0.123	-0.208	-0.457	-0.058	-0.248	-0.132	-0.101	0.017	-0.064	-0.361	0.216	0.05	0.062	0.009	0.298
Meth__cg20536369__TIMM13	0.053221	0.043085	0.13534	0.064207	0.041554	0.042386	0.073922	0.056214	0.039259	0.045423	0.050641	0.034572	0.098333	0.049144	0.037994	0.070527	0.11658	0.037308	0.53798	0.64654	0.074156	0.1171	0.067292	0.088741	0.092256	0.059011	0.055172	0.040247	0.036262	0.035774	0.042191	0.038108	0.10908	0.046861	0.046187	0.045589
Meth__cg23922454__LHX5	0.24958	0.041697	0.89818	0.8938	0.63479	0.77791	0.21208	0.78779	0.051255	0.78687	0.87075	0.79889	0.83861	0.05134	0.27269	0.53921	0.091176	0.057802	0.8356	0.83733	0.68242	0.58255	0.53889	0.12727	0.6387	0.085386	0.86288	0.063953	0.072351	0.12581	0.031197	0.39626	0.080189	0.89762	0.41889	0.37647
Meth__cg13398291__SFRP1	0.98135	0.030998	0.97516	0.49362	0.61319	0.66334	0.96561	0.025482	0.02935	0.032656	0.029286	0.03378	0.96161	0.025438	0.029796	0.022094	0.10279	0.12917	0.97588	0.96381	0.027301	0.90433	0.97571	0.054482	0.9602	0.059463	0.9806	0.017771	0.03956	0.042994	0.042158	0.98629	0.23341	0.97443	0.88327	0.84911
Meth__cg05215575__FLJ25410	0.034379	0.032988	0.60775	0.038619	0.023176	0.83166	0.035623	0.92576	0.88725	0.029324	0.75914	0.85146	0.41107	0.5948	0.58972	0.93361	0.44368	0.045638	0.033524	0.027996	0.85727	0.072207	0.026062	0.10471	0.060245	0.046246	0.62613	0.36891	0.23519	0.06065	0.036967	0.09767	0.18883	0.031693	0.039973	0.027926
Meth__cg14708847__PAK3	0.097577	0.054287	0.08935	0.29157	0.10406	0.11505	0.13917	0.32054	0.057297	0.073696	0.18852	0.071263	0.25378	0.062732	0.094476	0.0383	0.14248	0.074511	0.13709	0.15196	0.092495	0.3284	0.08794	0.087172	0.10855	0.1202	0.057138	0.049746	0.085514	0.62163	0.057116	0.054648	0.099965	0.41228	0.074513	0.29339
