Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg14973995__TETRAN	0.055021	0.65865	0.98673	0.8608	0.060655	0.039377	0.62539	0.92902	0.13872	0.93403	0.053403	0.96721	0.84961	0.24983	0.50808	0.051399	0.31255	0.037743	0.11919	0.18089	0.062512	0.78293	0.65249	0.95172	0.94293	0.11947	0.10275	0.55446	0.027911	0.023811	0.037494	0.25889	0.85152	0.95301	0.22605	0.57316	0.045294	0.041544
Meth__cg16509658__GABRB2	0.74283	0.021736	0.8449	0.93785	0.27919	0.92536	0.94182	0.93019	0.025088	0.022518	0.93413	0.33561	0.59539	0.088533	0.85192	0.12824	0.060827	0.018508	0.89082	0.94343	0.25624	0.06289	0.04101	0.72049	0.27972	0.33892	0.85873	0.038659	0.037759	0.019472	0.019834	0.93085	0.023075	0.84796	0.055162	0.87883	0.11878	0.22943
Meth__cg21080294__PRPS1	0.49741	0.033071	0.027974	0.040104	0.13472	0.029573	0.047222	0.52505	0.042275	0.028221	0.044969	0.068153	0.0629	0.0546	0.21842	0.33679	0.044216	0.039783	0.03179	0.023707	0.42685	0.041149	0.40125	0.03827	0.050907	0.18265	0.41296	0.045031	0.050721	0.050278	0.33182	0.033831	0.032131	0.131	0.11456	0.54799	0.12677	0.031517
Meth__cg11185569__CHN2	0.086076	0.17877	0.39353	0.12892	0.039349	0.82314	0.12785	0.11877	0.085441	0.040136	0.17822	0.077519	0.09655	0.06319	0.044951	0.059057	0.15496	0.041787	0.45317	0.097331	0.046709	0.10206	0.032899	0.080089	0.087204	0.0467	0.13185	0.097366	0.035473	0.040411	0.047727	0.026123	0.035019	0.040719	0.10175	0.038565	0.075059	0.071755
Meth__cg06777274__ME2	0.05548	0.079919	0.12008	0.17786	0.17367	0.050628	0.1184	0.093204	0.047711	0.077168	0.048356	0.070268	0.075102	0.053227	0.058787	0.062069	0.099777	0.047872	0.09915	0.087223	0.096783	0.067185	0.1155	0.12939	0.16707	0.10133	0.097755	0.27123	0.054252	0.046292	0.04584	0.5111	0.39787	0.059403	0.10523	0.059986	0.050919	0.078329
Meth__cg18695917__FSTL5	0.55365	0.033147	0.71026	0.81365	0.042596	0.033762	0.04104	0.96639	0.033773	0.053297	0.15927	0.61778	0.064478	0.036276	0.034042	0.34409	0.056062	0.046452	0.020556	0.048758	0.032173	0.044155	0.021554	0.68844	0.44108	0.10643	0.87106	0.073391	0.029173	0.024049	0.026178	0.029907	0.033218	0.028069	0.62486	0.051979	0.030041	0.043531
Meth__cg22016649__PNPLA2	0.023537	0.29835	0.029805	0.57514	0.20194	0.74203	0.17017	0.7664	0.38667	0.87347	0.55518	0.033596	0.32873	0.34145	0.36531	0.6545	0.058619	0.065906	0.31852	0.23629	0.53303	0.71195	0.022305	0.18893	0.41122	0.089744	0.16304	0.43356	0.415	0.022742	0.025145	0.36578	0.069933	0.34818	0.030453	0.027772	0.079448	0.1048
Meth__cg25375711__TRMT12	0.050735	0.013583	0.040154	0.01987	0.015664	0.019407	0.024068	0.014295	0.087798	0.021072	0.024008	0.016842	0.40377	0.033113	0.019808	0.01623	0.055771	0.024158	0.02029	0.018442	0.022306	0.015858	0.021465	0.12326	0.030126	0.049834	0.26623	0.028956	0.025347	0.022982	0.03534	0.022905	0.016495	0.024649	0.0256	0.021388	0.025825	0.026458
Meth__cg01408383__PIGA	0.42426	0.12482	0.056582	0.038997	0.20437	0.030929	0.044776	0.047741	0.044816	0.40579	0.044561	0.045385	0.073741	0.042131	0.042582	0.042979	0.31495	0.22273	0.03367	0.04479	0.35149	0.27357	0.38541	0.094785	0.034228	0.2986	0.34871	0.36099	0.43079	0.035303	0.38405	0.34331	0.038091	0.026313	0.10003	0.30867	0.21259	0.046629
Meth__cg03853151__OAT	0.047207	0.034113	0.068833	0.53526	0.035163	0.029024	0.043881	0.034173	0.039276	0.041814	0.036336	0.05952	0.053299	0.037752	0.039265	0.034545	0.057182	0.026458	0.025679	0.057771	0.029058	0.040051	0.021768	0.086489	0.040938	0.042274	0.11208	0.095664	0.032438	0.02555	0.020399	0.028106	0.022966	0.019233	0.06947	0.03274	0.034656	0.033329
Meth__cg22710329__ANUBL1	0.036687	0.032486	0.065261	0.13276	0.1133	0.76545	0.088169	0.045429	0.19783	0.073164	0.68619	0.029427	0.10624	0.16592	0.032652	0.11097	0.053772	0.028082	0.029437	0.050549	0.058098	0.037842	0.031025	0.10166	0.04154	0.023631	0.07016	0.047594	0.032815	0.033429	0.025008	0.024091	0.02878	0.027737	0.067157	0.12774	0.17496	0.10573
Meth__cg03190825__CYP4F11	0.033324	0.053288	0.045329	0.64044	0.1891	0.21891	0.047499	0.46114	0.042333	0.44838	0.43715	0.024387	0.064611	0.041737	0.092708	0.1223	0.053829	0.027457	0.18321	0.24464	0.40492	0.24086	0.30287	0.14223	0.5668	0.073298	0.12444	0.27776	0.034143	0.029805	0.030769	0.68884	0.025568	0.034776	0.052946	0.35187	0.16346	0.063114
Meth__cg09204187__FLJ14346	0.28527	0.33077	0.85601	0.79095	0.32857	0.051261	0.11141	0.043721	0.52666	0.56877	0.032864	0.78793	0.20076	0.5149	0.075583	0.058749	0.099806	0.23236	0.55673	0.33261	0.24761	0.59085	0.89659	0.06706	0.40741	0.11229	0.30048	0.49272	0.032698	0.039689	0.060331	0.74909	0.45811	0.036196	0.25966	0.62732	0.11231	0.042977
Meth__cg24524435__UCKL1	0.07268	0.066267	0.078378	0.069049	0.064817	0.066724	0.074122	0.048449	0.086829	0.071457	0.066769	0.81205	0.28861	0.088114	0.087016	0.43046	0.1109	0.057865	0.086445	0.069234	0.072816	0.14141	0.058952	0.14328	0.077271	0.075321	0.19149	0.072502	0.054491	0.048611	0.060609	0.076297	0.068828	0.067188	0.18161	0.096992	0.058984	0.07648
Meth__cg02963198__NOTCH2NL	0.025026	0.023349	0.026632	0.023769	0.01069	0.29547	0.032214	0.021705	0.014974	0.019759	0.024127	0.019809	0.029382	0.024254	0.014335	0.015744	0.023376	0.012597	0.019733	0.031792	0.019289	0.033078	0.015409	0.07814	0.023442	0.025234	0.047864	0.023425	0.012855	0.013322	0.011055	0.014148	0.013748	0.012219	0.076382	0.02184	0.019869	0.019905
Meth__cg21908259__FKBP11	0.056052	0.93424	0.97112	0.082507	0.785	0.97115	0.049553	0.98345	0.98306	0.6772	0.092084	0.062123	0.95497	0.97469	0.95902	0.048193	0.75609	0.043936	0.055737	0.064766	0.046264	0.97764	0.083364	0.95431	0.044301	0.080635	0.10646	0.50497	0.052578	0.058446	0.14368	0.98425	0.96863	0.69755	0.94251	0.78646	0.80961	0.97598
Meth__cg02543879__VPS36	0.058773	0.04508	0.046793	0.055514	0.020691	0.022762	0.043607	0.080146	0.046271	0.021968	0.14774	0.023097	0.047307	0.037134	0.022786	0.041039	0.045533	0.01314	0.030908	0.048546	0.027186	0.058054	0.021222	0.047948	0.054637	0.041373	0.066552	0.032582	0.017359	0.028604	0.019113	0.019063	0.019278	0.015988	0.16888	0.028672	0.026423	0.034538
Meth__cg03157806__FAM11A	0.52289	0.095134	0.098696	0.087981	0.51654	0.047389	0.083569	0.47287	0.060268	0.56042	0.082153	0.079951	0.17331	0.06526	0.49411	0.57263	0.25028	0.045234	0.042006	0.10984	0.52843	0.22064	0.5344	0.18675	0.099308	0.51681	0.40999	0.11252	0.54731	0.0583	0.58907	0.040723	0.039589	0.42943	0.13008	0.57006	0.54689	0.06869
Meth__cg06281795__CALB1	0.76569	0.0092009	0.64591	0.033737	0.018298	0.04549	0.037752	0.9592	0.039374	0.019118	0.5968	0.10261	0.23206	0.033689	0.028658	0.038598	0.14178	0.046067	0.01741	0.03117	0.34559	0.033066	0.020912	0.92702	0.030328	0.091336	0.90709	0.029489	0.046666	0.067549	0.046969	0.035403	0.023443	0.11464	0.15009	0.028603	0.050598	0.031739
Meth__cg23029193__FLJ39155	0.14869	0.041264	0.54127	0.58479	0.30973	0.36013	0.71662	0.28395	0.30684	0.089672	0.56365	0.21963	0.55599	0.33232	0.47916	0.060385	0.11625	0.041774	0.62809	0.77559	0.44146	0.67241	0.096905	0.68809	0.49864	0.072701	0.57628	0.082112	0.12062	0.058442	0.082808	0.26665	0.06504	0.090561	0.048415	0.08476	0.21914	0.31202
Meth__cg16176379__AYTL1	0.044378	0.037932	0.050858	0.65701	0.046094	0.8693	0.047009	0.056971	0.088556	0.074273	0.05351	0.051052	0.07778	0.072223	0.059541	0.054491	0.072106	0.031207	0.056434	0.055354	0.077501	0.19577	0.039166	0.46296	0.067281	0.080406	0.56423	0.10551	0.046192	0.046449	0.04534	0.048983	0.042398	0.044429	0.095177	0.050788	0.043842	0.045365
Meth__cg11665588__SESN3	0.049422	0.067483	0.10433	0.047829	0.030634	0.70987	0.98212	0.10735	0.038876	0.045797	0.05921	0.070049	0.079622	0.041094	0.037612	0.056668	0.083866	0.032455	0.048903	0.048603	0.058874	0.05161	0.038157	0.31293	0.052791	0.035209	0.21899	0.069002	0.046032	0.042111	0.040401	0.046793	0.0338	0.035509	0.83251	0.050408	0.041494	0.04651
Meth__cg08122545__HES4	0.050757	0.038724	0.054177	0.053375	0.067155	0.043094	0.0466	0.031572	0.049674	0.054027	0.053958	0.074397	0.094952	0.043379	0.90065	0.049198	0.14099	0.16009	0.061217	0.058181	0.064823	0.063691	0.052034	0.098577	0.053834	0.071399	0.10361	0.091825	0.35879	0.044599	0.082635	0.044434	0.035115	0.15843	0.10205	0.053446	0.054171	0.042252
Meth__cg25376316__CA5B	0.75772	0.039274	0.97704	0.021369	0.51536	0.22563	0.023503	0.98297	0.040391	0.70498	0.02412	0.05472	0.60144	0.026641	0.031438	0.03365	0.025929	0.81822	0.01886	0.029037	0.97868	0.02681	0.65165	0.61905	0.020981	0.13304	0.64606	0.073683	0.80907	0.025335	0.79145	0.71233	0.0364	0.56987	0.030325	0.021429	0.96006	0.93958
Meth__cg20484352__LOC92689	0.044108	0.89997	0.29944	0.24876	0.10262	0.048123	0.32904	0.053499	0.52966	0.50702	0.14811	0.21159	0.30802	0.44284	0.057683	0.034556	0.064414	0.039154	0.45672	0.31466	0.12806	0.14383	0.1782	0.12393	0.4971	0.10109	0.89017	0.71567	0.041902	0.42528	0.061439	0.65338	0.037275	0.039541	0.11945	0.1506	0.13378	0.055737
Meth__cg04283377__ARAF	0.38188	0.0267	0.062105	0.034652	0.13462	0.025921	0.0609	0.029675	0.079991	0.018238	0.046776	0.40487	0.13342	0.080289	0.27408	0.052121	0.19983	0.052075	0.04058	0.058756	0.11929	0.075943	0.22995	0.16081	0.26514	0.0726	0.14093	0.065489	0.2653	0.043633	0.32786	0.054183	0.046832	0.16321	0.18744	0.20773	0.084635	0.042657
Meth__cg14444710__PDPK1	0.097104	0.12975	0.13923	0.52085	0.83936	0.73166	0.59259	0.15599	0.58001	0.49981	0.11185	0.77046	0.24686	0.51025	0.14965	0.60188	0.32927	0.13143	0.45267	0.23045	0.76376	0.093172	0.20158	0.11489	0.62292	0.20181	0.21082	0.16931	0.082082	0.10087	0.07982	0.85307	0.15142	0.095643	0.22008	0.11316	0.44782	0.54862
Meth__cg23402444__PSD	0.1216	0.28562	0.9102	0.18096	0.076495	0.68656	0.40884	0.40936	0.12098	0.37189	0.89042	0.65568	0.61559	0.23234	0.23903	0.10557	0.12539	0.059991	0.67732	0.50237	0.04838	0.099786	0.090152	0.60407	0.072441	0.11821	0.84738	0.09948	0.043588	0.060279	0.074463	0.073634	0.056601	0.77832	0.080616	0.07112	0.050651	0.078985
Meth__cg09225321__OTOP2	0.30862	0.053798	0.48649	0.59171	0.44799	0.44358	0.22932	0.53605	0.064515	0.13145	0.55608	0.32365	0.56428	0.058837	0.16154	0.11169	0.091405	0.14051	0.58193	0.80309	0.13297	0.1751	0.16031	0.80179	0.475	0.095263	0.16091	0.202	0.054023	0.065204	0.056261	0.26191	0.092656	0.15696	0.11455	0.29054	0.35696	0.42666
Meth__cg21522303__ST6GALNAC2	0.054085	0.60016	0.13294	0.075465	0.088064	0.72392	0.067277	0.069194	0.056356	0.51066	0.79245	0.58534	0.87267	0.16839	0.80246	0.047716	0.095036	0.05757	0.78293	0.078883	0.029605	0.69832	0.029784	0.86692	0.066442	0.067108	0.082225	0.57903	0.39738	0.026374	0.071415	0.025739	0.38674	0.020967	0.097093	0.029204	0.030843	0.038652
Meth__cg07766612__SLC30A2	0.097235	0.057366	0.97603	0.67438	0.31039	0.96101	0.9724	0.80279	0.067553	0.97712	0.97801	0.42163	0.95423	0.064363	0.97658	0.048441	0.085813	0.032636	0.97668	0.97483	0.53134	0.94088	0.51776	0.9239	0.50679	0.045019	0.961	0.11007	0.041624	0.03129	0.058625	0.57266	0.043583	0.97979	0.93831	0.053728	0.30124	0.18797
Meth__cg14049461__GRID2	0.44906	0.046197	0.40248	0.10456	0.079894	0.069112	0.12034	0.13605	0.043835	0.054656	0.11456	0.14886	0.39007	0.064492	0.091005	0.047456	0.17448	0.34323	0.2186	0.089963	0.8788	0.065169	0.29234	0.43916	0.056239	0.14995	0.47544	0.080217	0.04893	0.066667	0.41605	0.093769	0.053601	0.5554	0.14643	0.065078	0.060097	0.065833
Meth__cg12078929__SERHL	0.013216	0.028747	0.98345	0.86183	0.98834	0.98911	0.13865	0.62445	0.01337	0.98092	0.014956	0.96952	0.97087	0.08894	0.93122	0.98463	0.57647	0.7614	0.99104	0.98778	0.15595	0.92886	0.010608	0.96872	0.98868	0.028275	0.9794	0.75361	0.22278	0.031379	0.61596	0.9847	0.009379	0.28798	0.031542	0.014384	0.016963	0.019912
Meth__cg23614979__NAV2	0.066831	0.06306	0.11979	0.29357	0.11625	0.040339	0.59223	0.048904	0.058711	0.87385	0.14444	0.042601	0.30526	0.19056	0.041782	0.060536	0.09563	0.040008	0.81271	0.41345	0.056419	0.069758	0.11366	0.067404	0.14085	0.084446	0.2202	0.11451	0.040182	0.034518	0.045818	0.038146	0.041711	0.028196	0.096068	0.057895	0.050558	0.053477
Meth__cg01885202__CDKL5	0.48144	0.45129	0.036898	0.032468	0.31693	0.034706	0.042282	0.034211	0.03015	0.50416	0.04077	0.43358	0.37693	0.040473	0.036559	0.035555	0.41328	0.45056	0.026556	0.053257	0.12791	0.038096	0.46008	0.06509	0.46372	0.48803	0.39487	0.48117	0.5008	0.030092	0.45944	0.424	0.031242	0.039187	0.049334	0.44171	0.2651	0.040053
Meth__cg01910452__BCAP31	0.72053	0.039727	0.046472	0.045078	0.43182	0.022293	0.042812	0.7664	0.031407	0.03962	0.051988	0.035828	0.06516	0.033746	0.50577	0.62244	0.069554	0.041852	0.049712	0.037639	0.50798	0.45089	0.51564	0.07056	0.043719	0.53166	0.34854	0.09669	0.60155	0.025351	0.62007	0.025047	0.031819	0.15806	0.097826	0.71123	0.49794	0.038176
Meth__cg00497251__RNPEPL1	0.026006	0.027835	0.038608	0.11178	0.10477	0.24048	0.026583	0.017637	0.57328	0.10785	0.035567	0.86453	0.1506	0.42507	0.28426	0.03194	0.0594	0.023586	0.036391	0.02926	0.06115	0.91626	0.033231	0.25352	0.038951	0.032288	0.074108	0.059952	0.023993	0.026168	0.27961	0.02231	0.033625	0.026355	0.11673	0.367	0.025195	0.030946
Meth__cg05243804__FECH	0.070834	0.023199	0.083309	0.042453	0.043833	0.12142	0.03541	0.048551	0.20504	0.026723	0.18577	0.23621	0.1519	0.17921	0.090486	0.11396	0.068656	0.02256	0.053792	0.059413	0.082064	0.11134	0.029917	0.13225	0.043542	0.091697	0.15981	0.074788	0.019461	0.016699	0.027107	0.097283	0.026419	0.039995	0.15627	0.035325	0.063933	0.072118
Meth__cg25657834__NTSR2	0.057772	0.16293	0.79966	0.37869	0.16936	0.47328	0.53625	0.29964	0.076737	0.051759	0.76427	0.23049	0.6404	0.092194	0.16059	0.26114	0.12346	0.051785	0.47092	0.57043	0.48093	0.50357	0.15982	0.47042	0.32403	0.091546	0.52137	0.24357	0.047898	0.060186	0.071764	0.25769	0.047684	0.28905	0.13775	0.32261	0.16308	0.11298
Meth__cg07389922__C17orf81	0.045093	0.045776	0.2337	0.061406	0.10304	0.052056	0.1319	0.13189	0.029533	0.6087	0.03231	0.092238	0.091302	0.043595	0.058798	0.047433	0.060339	0.029826	0.080842	0.05901	0.075666	0.34978	0.070396	0.29574	0.089328	0.058381	0.11022	0.079362	0.028745	0.033359	0.049023	0.045342	0.038373	0.05557	0.12258	0.16872	0.068105	0.037123
Meth__cg12984356__MAN2A2	0.064879	0.10579	0.065517	0.21084	0.18788	0.15038	0.18736	0.039325	0.12741	0.23878	0.128	0.3152	0.4074	0.11713	0.17632	0.070319	0.10677	0.071006	0.12907	0.083804	0.085645	0.54611	0.22999	0.18952	0.070505	0.077392	0.11561	0.2459	0.061926	0.066053	0.093851	0.065317	0.27912	0.043992	0.098265	0.18827	0.058543	0.073477
Meth__cg08785534__GAL	0.1055	0.081009	0.13738	0.30548	0.077289	0.40194	0.40151	0.54361	0.10039	0.086872	0.11865	0.46917	0.27501	0.085538	0.23006	0.1809	0.10602	0.073618	0.46172	0.3938	0.25457	0.66759	0.14043	0.5964	0.15616	0.13734	0.55575	0.12793	0.081558	0.079649	0.092146	0.1935	0.19688	0.19008	0.14138	0.087473	0.090697	0.085967
Meth__cg10158181__GRK4	0.040214	0.067407	0.05408	0.035458	0.027198	0.034509	0.043769	0.2941	0.041191	0.03983	0.039921	0.02576	0.063399	0.043064	0.049896	0.030369	0.042223	0.030129	0.035537	0.067131	0.024876	0.033242	0.031096	0.1561	0.11813	0.044659	0.10478	0.1227	0.025343	0.025994	0.029928	0.019997	0.026934	0.037978	0.10813	0.042177	0.029983	0.033085
Meth__cg15146752__EPHA2	0.032391	0.074348	0.051232	0.1159	0.94551	0.048921	0.31998	0.054266	0.30754	0.8883	0.051848	0.072361	0.04535	0.26859	0.038475	0.031713	0.44245	0.026241	0.51802	0.46098	0.84987	0.037639	0.077356	0.14589	0.084067	0.10813	0.14188	0.11894	0.032378	0.022	0.02751	0.17507	0.031301	0.030308	0.40559	0.74714	0.26615	0.63111
Meth__cg07711097__GML	0.10916	0.044799	0.81316	0.9413	0.90593	0.21173	0.39699	0.91371	0.15597	0.69177	0.85139	0.7763	0.74063	0.19562	0.56019	0.81812	0.071994	0.016556	0.81592	0.79967	0.7901	0.94323	0.97011	0.34313	0.80075	0.047148	0.61889	0.049251	0.042108	0.049564	0.042415	0.82483	0.033448	0.81052	0.089895	0.28551	0.075805	0.074219
Meth__cg17615007__ZNF134	0.025968	0.015959	0.029149	0.043306	0.01671	0.020589	0.028307	0.052721	0.017221	0.016214	0.022515	0.024148	0.034007	0.015297	0.01655	0.016759	0.048457	0.025849	0.029801	0.029365	0.031731	0.027905	0.023134	0.029765	0.019625	0.080836	0.44973	0.018877	0.022054	0.036893	0.019972	0.013948	0.025122	0.026079	0.02426	0.030433	0.039299	0.01824
Meth__cg19206010__UXT	0.59739	0.026192	0.076393	0.18158	0.3635	0.5103	0.043799	0.29906	0.11217	0.13078	0.037025	0.76413	0.47744	0.082413	0.68862	0.063054	0.43713	0.17814	0.049649	0.055173	0.61156	0.46279	0.5026	0.4606	0.56086	0.3854	0.39108	0.4317	0.57834	0.059101	0.67307	0.058606	0.039289	0.084854	0.036465	0.48239	0.29858	0.12483
Meth__cg20570279__ZNF259	0.039947	0.33866	0.072906	0.90221	0.62022	0.32176	0.072465	0.17605	0.48692	0.84871	0.43665	0.19532	0.51244	0.45668	0.1935	0.088884	0.19234	0.19897	0.63833	0.29752	0.090274	0.62447	0.46079	0.28256	0.35236	0.075941	0.093702	0.39628	0.037774	0.03473	0.40278	0.41288	0.042414	0.063875	0.21183	0.34036	0.24801	0.68099
Meth__cg01980637__PER1	0.029079	0.02551	0.53162	0.97554	0.019686	0.97162	0.031728	0.98976	0.97717	0.91596	0.035952	0.5287	0.95178	0.97139	0.95859	0.97625	0.92375	0.017943	0.7177	0.025096	0.024863	0.73477	0.024124	0.055102	0.96594	0.044288	0.95003	0.072362	0.71358	0.021214	0.020949	0.029383	0.94636	0.13804	0.029926	0.65196	0.59775	0.023435
Meth__cg25563456__WT1	0.11411	0.038851	0.9586	0.94927	0.93011	0.92916	0.03111	0.97197	0.27557	0.78538	0.034069	0.051926	0.056056	0.2264	0.93442	0.034854	0.093287	0.031894	0.95383	0.94064	0.67252	0.043206	0.64211	0.7935	0.89608	0.062959	0.92207	0.046772	0.038257	0.049108	0.18151	0.11039	0.49509	0.35849	0.58877	0.76763	0.22711	0.77528
Meth__cg25011395__CNTROB	0.051226	0.039344	0.16157	0.68558	0.080987	0.080343	0.74778	0.37847	0.88509	0.45812	0.053134	0.95333	0.094578	0.89777	0.12471	0.14142	0.55589	0.43692	0.062362	0.081381	0.073631	0.22346	0.17022	0.16517	0.37836	0.098185	0.4474	0.08216	0.034559	0.060927	0.054851	0.41081	0.11263	0.051896	0.12507	0.60673	0.075056	0.053749
Meth__cg04924696__FLJ25444	0.58436	0.11332	0.067883	0.056898	0.42771	0.036953	0.049681	0.060976	0.051634	0.39799	0.061011	0.65775	0.41545	0.054901	0.043377	0.053829	0.50999	0.637	0.042534	0.05544	0.59847	0.47713	0.53164	0.085144	0.52337	0.51038	0.53162	0.51602	0.57369	0.048807	0.59207	0.60705	0.036091	0.025531	0.21072	0.52285	0.43524	0.050263
Meth__cg13841804__ANP32E	0.090498	0.11386	0.16002	0.14925	0.068596	0.10445	0.13185	0.16056	0.055544	0.069148	0.11095	0.11489	0.13752	0.058405	0.10416	0.084188	0.12156	0.056227	0.60004	0.36344	0.070035	0.12918	0.050375	0.17523	0.13019	0.11731	0.13244	0.10779	0.073875	0.051095	0.063302	0.059364	0.051439	0.06144	0.13373	0.057512	0.075995	0.095561
Meth__cg13396213__ZNF575	0.032524	0.028604	0.022312	0.03221	0.035785	0.064926	0.03754	0.030914	0.037014	0.028949	0.056978	0.030781	0.060322	0.037166	0.03711	0.025876	0.026804	0.02853	0.032088	0.033122	0.022831	0.063451	0.027401	0.067775	0.040068	0.051577	0.056113	0.049902	0.025995	0.025202	0.034677	0.03124	0.025259	0.024696	0.092513	0.037467	0.03343	0.036977
Meth__cg15025769__MYO9A	0.031516	0.031449	0.029023	0.032337	0.026032	0.023141	0.041299	0.030279	0.44912	0.034638	0.029488	0.034581	0.04058	0.056147	0.02633	0.024514	0.07693	0.022048	0.031496	0.035488	0.034365	0.039569	0.019548	0.056517	0.031429	0.019646	0.050609	0.073216	0.022951	0.020544	0.015135	0.025978	0.020574	0.016526	0.05448	0.026561	0.035091	0.034521
Meth__cg21265783__CYLN2	0.050283	0.13251	0.16258	0.10291	0.091559	0.37699	0.2174	0.062986	0.039684	0.051833	0.081264	0.16918	0.32326	0.046433	0.065126	0.039132	0.090712	0.036783	0.5043	0.19361	0.041746	0.046214	0.086545	0.11988	0.34843	0.051927	0.66821	0.098293	0.037691	0.038576	0.034033	0.065133	0.049408	0.41743	0.11117	0.078056	0.056456	0.046261
Meth__cg02831604__ISL2	0.88798	0.27042	0.08327	0.25723	0.53341	0.030209	0.26633	0.18373	0.32893	0.12767	0.54175	0.029986	0.5962	0.32976	0.86942	0.034166	0.084498	0.79533	0.051883	0.041896	0.88108	0.036192	0.50908	0.87079	0.14238	0.84645	0.071287	0.30794	0.25634	0.31165	0.034804	0.43837	0.098151	0.46501	0.63062	0.36811	0.71171	0.64639
Meth__cg16957313__DUSP1	0.076318	0.42366	0.20821	0.73688	0.5855	0.69485	0.2266	0.24141	0.73569	0.70854	0.17867	0.50406	0.60803	0.7477	0.41731	0.13493	0.34697	0.053116	0.48352	0.39344	0.86459	0.24769	0.33775	0.062435	0.1305	0.24207	0.2316	0.66635	0.051759	0.057802	0.046975	0.75789	0.056096	0.096494	0.11635	0.83269	0.37644	0.62733
Meth__cg10563284__PAK6	0.051968	0.030427	0.086983	0.086919	0.063905	0.16336	0.03829	0.05358	0.068996	0.097364	0.069874	0.038563	0.068454	0.054502	0.044467	0.045572	0.064697	0.027233	0.051418	0.055535	0.062491	0.066334	0.037521	0.1183	0.045275	0.045362	0.069668	0.10888	0.039461	0.025488	0.042726	0.49201	0.049319	0.12304	0.075291	0.083942	0.053169	0.063462
Meth__cg21935083__RAD50	0.095773	0.13287	0.14342	0.47921	0.25744	0.322	0.091299	0.31104	0.57495	0.22373	0.097786	0.37391	0.72344	0.63493	0.10387	0.093076	0.17711	0.095626	0.22002	0.23928	0.2171	0.53653	0.10235	0.59348	0.22388	0.083751	0.19164	0.16622	0.040612	0.067621	0.30345	0.85178	0.16784	0.25875	0.44068	0.62966	0.12169	0.11833
Meth__cg25945374__KHDRBS3	0.081464	0.07606	0.33947	0.32748	0.089222	0.55953	0.26825	0.45324	0.10556	0.050303	0.45058	0.066946	0.31168	0.12612	0.19557	0.17578	0.11931	0.052756	0.19888	0.070053	0.049911	0.3092	0.087694	0.084108	0.075685	0.055965	0.37182	0.16093	0.057582	0.035051	0.031104	0.43891	0.036191	0.8528	0.072662	0.24506	0.11032	0.31623
Meth__cg10971790__FLJ22688	0.026791	0.33727	0.58146	0.59977	0.021267	0.068207	0.25792	0.015564	0.042753	0.28517	0.95906	0.14278	0.93687	0.055099	0.030112	0.50645	0.39503	0.018165	0.65009	0.02929	0.024954	0.029598	0.018284	0.74428	0.04549	0.053223	0.059987	0.065117	0.021125	0.020215	0.028898	0.21312	0.95603	0.6675	0.07267	0.029922	0.022582	0.031892
Meth__cg20842040__PRPS2	0.47943	0.033239	0.054373	0.031564	0.52953	0.027183	0.032519	0.031496	0.045105	0.59169	0.034755	0.67445	0.55305	0.036293	0.038336	0.046895	0.58494	0.40218	0.037515	0.050237	0.59645	0.20911	0.56584	0.070849	0.51569	0.38318	0.53443	0.62458	0.6055	0.04283	0.66106	0.54211	0.042535	0.02098	0.19158	0.54037	0.51009	0.030984
Meth__cg00947275__LAS1L	0.41734	0.064675	0.12975	0.084906	0.070964	0.073845	0.10972	0.45454	0.086403	0.078139	0.075924	0.11533	0.127	0.22246	0.12401	0.42937	0.20549	0.15567	0.1177	0.11819	0.29603	0.057396	0.15339	0.14608	0.12511	0.23856	0.35368	0.11606	0.15367	0.08662	0.079829	0.065185	0.055722	0.3242	0.27707	0.078068	0.077944	0.084867
